Year,zip3,Age Group,Asthma_Cases,ED_Visits,Avg_Length_of_Stay,Avg_Severity,Avg_Mortality_Risk,Total_Charges,Total_Costs,Avg_Costs,Medicaid_Cases,ED_Rate,Medicaid_Rate
2017,122,0 to 17,53,53,1.8695238095238096,1.4666666666666666,1.1204761904761904,737473.56,223781.42,4129.796714285714,32,1.0,0.6037735849056604
2017,122,18 to 29,18,18,2.3,1.6466666666666665,1.4066666666666667,268157.44,75512.96,4222.774266666666,12,1.0,0.6666666666666666
2017,122,30 to 49,36,35,3.2,2.146666666666667,1.6733333333333331,754676.13,210886.37,5520.195466666666,18,0.9722222222222222,0.5
2017,122,50 to 69,28,28,3.1,2.1,1.6,541986.71,156945.12,5154.6955,11,1.0,0.3928571428571428
2017,122,70 or Older,7,7,4.5,2.875,2.125,183981.35,51567.5,7310.19125,0,1.0,0.0
2017,123,0 to 17,26,17,1.329523809523809,1.3504761904761904,1.0685714285714285,242320.61,68471.5,2584.153523809524,20,0.6538461538461539,0.7692307692307693
2017,123,18 to 29,17,6,2.48,1.7966666666666669,1.4466666666666668,229606.97,64939.76,3764.0724333333337,9,0.3529411764705882,0.5294117647058824
2017,123,30 to 49,22,12,3.0388888888888888,1.9055555555555557,1.3055555555555556,469622.43,126580.31,4883.550166666667,13,0.5454545454545454,0.5909090909090909
2017,123,50 to 69,16,3,5.43,1.92,1.28,440740.07,121224.54,7770.438899999999,3,0.1875,0.1875
2017,123,70 or Older,5,4,2.1666666666666665,2.3333333333333335,2.5,65464.47,19243.95,3532.471666666667,0,0.8,0.0
2017,124,0 to 17,33,22,2.174848484848485,1.6134199134199136,1.2142857142857142,583413.53,187133.58,5436.676645021645,20,0.6666666666666666,0.6060606060606061
2017,124,18 to 29,7,5,1.625,1.6666666666666667,1.3333333333333333,126159.0,35784.33,5215.507083333334,4,0.7142857142857143,0.5714285714285714
2017,124,30 to 49,24,24,2.4583333333333335,1.9305555555555551,1.3416666666666666,617407.95,166885.39,7062.566055555556,8,1.0,0.3333333333333333
2017,124,50 to 69,24,21,4.720000000000001,1.665714285714286,1.1966666666666668,1147944.46,304642.81,12588.907695238096,5,0.875,0.2083333333333333
2017,124,70 or Older,7,7,3.3333333333333335,2.1666666666666665,2.1666666666666665,273449.39,70260.20999999999,10049.575416666668,0,1.0,0.0
2017,125,0 to 17,92,76,2.288005171299289,1.4056522301228185,1.0930833872010344,2619664.01,684442.1,7213.286894065935,50,0.8260869565217391,0.5434782608695652
2017,125,18 to 29,26,24,3.1876190476190476,2.1292857142857144,1.85,666604.23,179508.47,7061.983816666667,15,0.9230769230769232,0.5769230769230769
2017,125,30 to 49,59,57,3.578131868131868,1.960781440781441,1.5284615384615383,1768154.54,562739.8,11095.912146275949,21,0.9661016949152542,0.3559322033898305
2017,125,50 to 69,65,62,3.6737606837606833,2.2500854700854704,1.8564957264957265,2051143.68,579662.5,8644.105085470084,19,0.953846153846154,0.2923076923076923
2017,125,70 or Older,24,23,3.725,2.575,2.495454545454545,682683.11,191189.35000000003,7316.505681818182,0,0.9583333333333334,0.0
2017,126,0 to 17,60,41,2.054395604395604,1.3482967032967037,1.0953846153846154,1292372.84,380878.11,6445.917141208792,38,0.6833333333333333,0.6333333333333333
2017,126,18 to 29,8,8,3.166666666666667,1.8333333333333333,1.75,209017.66,57243.990000000005,8164.7325,2,1.0,0.25
2017,126,30 to 49,27,27,3.6196969696969696,2.443939393939394,1.9727272727272729,885296.9099999999,341740.67000000004,14737.591393939398,8,1.0,0.2962962962962963
2017,126,50 to 69,19,19,3.344444444444444,2.061111111111111,1.8222222222222224,641230.45,198741.49,10589.519,6,1.0,0.3157894736842105
2017,126,70 or Older,7,7,3.125,2.5,2.375,165891.28,43715.41,6697.615,0,1.0,0.0
2017,127,0 to 17,15,15,2.0520833333333335,1.21875,1.03125,481932.73,110314.62,5650.0115625,6,1.0,0.4
2017,127,18 to 29,6,6,2.375,1.25,1.0,107526.41,31139.22,4912.47875,0,1.0,0.0
2017,127,30 to 49,9,9,2.8,1.9,1.3,204441.0,64387.28,7886.005,3,1.0,0.3333333333333333
2017,127,50 to 69,16,13,4.71875,2.489583333333333,1.8854166666666667,474946.99,164220.43,10095.354583333334,3,0.8125,0.1875
2017,127,70 or Older,2,2,7.0,2.0,2.0,110425.4,36200.67,18100.335,0,1.0,0.0
2017,128,0 to 17,25,22,1.8444444444444443,1.3333333333333333,1.0666666666666669,268158.7,111337.05,4068.740222222222,12,0.88,0.48
2017,128,18 to 29,8,8,3.1666666666666665,2.0,1.361111111111111,179936.69,53684.369999999995,6065.9225,3,1.0,0.375
2017,128,30 to 49,17,17,6.45,1.775,1.075,377619.54,140755.56999999998,20121.43075,9,1.0,0.5294117647058824
2017,128,50 to 69,35,29,5.75,1.8,1.3607142857142858,1161503.19,313827.62,8907.528892857143,12,0.8285714285714286,0.3428571428571428
2017,128,70 or Older,10,9,5.75,2.4,2.25,338298.70999999996,88881.94,9129.9085,0,0.9,0.0
2017,129,0 to 17,10,9,1.2666666666666666,1.0,1.0,74562.85,49508.85,4176.675,5,0.9,0.5
2017,129,30 to 49,10,9,3.666666666666667,1.7916666666666667,1.25,169820.22,71653.26,7952.18125,2,0.9,0.2
2017,129,50 to 69,12,10,3.1083333333333334,2.375,2.091666666666667,206959.94,86811.7,6084.10525,3,0.8333333333333334,0.25
2017,129,70 or Older,11,9,5.05,1.85,2.05,334975.39,147916.92,12715.598999999998,0,0.8181818181818182,0.0
2017,130,0 to 17,49,38,1.9307142857142856,1.5042857142857142,1.0410714285714284,818578.0800000001,286549.15,5522.6112892857145,28,0.7755102040816326,0.5714285714285714
2017,130,18 to 29,12,11,3.08,1.44,1.3333333333333337,166687.36000000002,62814.829999999994,5672.594133333334,5,0.9166666666666666,0.4166666666666667
2017,130,30 to 49,25,22,2.566190476190476,2.0576190476190477,1.6,331986.29000000004,143458.7,5218.9991666666665,5,0.88,0.2
2017,130,50 to 69,19,18,4.99047619047619,2.1666666666666665,1.7476190476190474,504391.86999999994,238369.6,9796.984809523809,3,0.9473684210526316,0.1578947368421052
2017,130,70 or Older,7,6,3.0,2.6666666666666665,2.5555555555555554,97263.74,36771.41,4766.67888888889,0,0.8571428571428571,0.0
2017,131,0 to 17,14,12,2.2666666666666666,1.4666666666666666,1.0,223226.25,82493.55,6190.543500000001,8,0.8571428571428571,0.5714285714285714
2017,131,18 to 29,6,5,2.5,1.375,1.375,112571.31,40638.630000000005,6245.70125,6,0.8333333333333334,1.0
2017,131,30 to 49,8,8,1.7333333333333332,1.5,1.3,75716.34,27148.88,3576.068,0,1.0,0.0
2017,131,50 to 69,18,15,4.833333333333334,2.6066666666666665,1.8333333333333333,462359.71,175475.6,10199.728533333331,1,0.8333333333333334,0.0555555555555555
2017,131,70 or Older,5,5,3.3333333333333335,2.1666666666666665,2.0,85222.83,33127.65,6704.695,0,1.0,0.0
2017,132,0 to 17,102,91,2.674146224146224,1.301987133237133,1.0848424723424723,2064511.82,719560.28,7050.397180284994,84,0.8921568627450981,0.8235294117647058
2017,132,18 to 29,19,19,4.433333333333334,1.88,1.7133333333333334,678117.7,343227.69,17901.781333333336,11,1.0,0.5789473684210527
2017,132,30 to 49,30,29,2.4230158730158733,2.0460317460317463,1.6555555555555557,461973.41,198394.5,6229.149515873016,16,0.9666666666666668,0.5333333333333333
2017,132,50 to 69,28,28,3.7,2.208333333333333,1.8166666666666664,659735.09,247457.52,8747.964333333333,7,1.0,0.25
2017,132,70 or Older,3,3,3.75,2.5,1.75,36538.25,16236.43,6013.5225,0,1.0,0.0
2017,133,0 to 17,12,8,2.2166666666666663,1.4833333333333334,1.1,144814.41,59873.69,6144.9885,9,0.6666666666666666,0.75
2017,133,18 to 29,1,1,1.0,1.0,1.0,9433.0,2446.41,2446.41,0,1.0,0.0
2017,133,30 to 49,11,5,4.0125,1.725,1.45,126337.22,54432.130000000005,5838.386125,3,0.4545454545454545,0.2727272727272727
2017,133,50 to 69,8,5,2.9166666666666665,2.0833333333333335,1.3333333333333337,104414.42,71522.12,9598.141666666666,2,0.625,0.25
2017,133,70 or Older,2,1,2.0,2.0,2.0,20878.62,17620.88,8810.44,0,0.5,0.0
2017,134,0 to 17,14,9,2.125,1.6666666666666667,1.125,208729.82,91485.29,5462.258333333333,11,0.6428571428571429,0.7857142857142857
2017,134,18 to 29,4,4,3.3333333333333335,1.1666666666666667,1.1666666666666667,55404.82,19678.270000000004,5830.058333333334,2,1.0,0.5
2017,134,30 to 49,16,14,2.5714285714285716,1.7523809523809526,1.2285714285714284,234291.83,87542.78,4386.840809523809,5,0.875,0.3125
2017,134,50 to 69,5,4,4.125,1.625,1.5,80815.4,30841.92,6017.1762499999995,0,0.8,0.0
2017,134,70 or Older,8,7,3.375,1.875,1.375,108256.97,45615.34,5701.9175,0,0.875,0.0
2017,135,0 to 17,16,9,3.0333333333333337,1.3,1.0,270503.31,125812.92,8159.381333333333,11,0.5625,0.6875
2017,135,18 to 29,5,2,2.5,1.0,1.0,47513.49,21343.65,4333.37125,4,0.4,0.8
2017,135,30 to 49,15,13,2.58,1.7399999999999998,1.4,201256.78000000003,78559.14,5074.0892,10,0.8666666666666667,0.6666666666666666
2017,135,50 to 69,7,3,4.666666666666667,1.9166666666666667,1.0,114335.03,46036.51,7203.727916666667,2,0.4285714285714285,0.2857142857142857
2017,135,70 or Older,2,2,7.0,2.5,2.5,53853.9,21052.24,10526.12,0,1.0,0.0
2017,136,0 to 17,24,15,2.4799999999999995,1.45,1.08,379559.75,162551.11,6723.1972,12,0.625,0.5
2017,136,18 to 29,9,8,2.6,1.3,1.25,141863.18,53876.06,4650.3055,4,0.8888888888888888,0.4444444444444444
2017,136,30 to 49,15,15,3.1354166666666665,1.9375,1.6041666666666667,267203.29,90081.06,5411.907499999999,6,1.0,0.4
2017,136,50 to 69,8,8,3.333333333333333,1.75,1.2916666666666667,125132.08,64473.64,8302.195,4,1.0,0.5
2017,136,70 or Older,5,5,3.5,2.125,1.875,66734.67,23497.33,5278.86,0,1.0,0.0
2017,137,0 to 17,12,7,3.4066666666666663,1.78,1.2666666666666666,247107.6,103627.65,9194.0902,8,0.5833333333333334,0.6666666666666666
2017,137,18 to 29,3,2,2.3333333333333335,1.6666666666666667,1.6666666666666667,28571.1,12378.61,4126.203333333334,0,0.6666666666666666,0.0
2017,137,30 to 49,6,6,2.625,2.0,1.625,55555.71000000001,23480.24,4331.1537499999995,3,1.0,0.5
2017,137,50 to 69,12,10,2.98,2.3,2.17,169077.03999999998,62910.51,4708.4167,1,0.8333333333333334,0.0833333333333333
2017,137,70 or Older,5,4,3.875,2.0,1.375,89238.33,40556.52,6917.08,0,0.8,0.0
2017,138,0 to 17,7,1,2.75,1.125,1.0,98521.84,39094.759999999995,4638.73625,4,0.1428571428571428,0.5714285714285714
2017,138,18 to 29,2,1,1.0,1.0,1.0,17945.59,5013.15,2506.575,1,0.5,0.5
2017,138,30 to 49,7,5,1.5,1.5416666666666667,1.0833333333333333,46551.52,19923.23,2609.319583333333,0,0.7142857142857143,0.0
2017,138,50 to 69,8,6,2.083333333333333,1.9583333333333337,1.5416666666666667,74222.23000000001,29511.13,4024.930833333334,2,0.75,0.25
2017,138,70 or Older,4,3,2.25,2.25,1.75,30053.46,15175.87,3793.9675,0,0.75,0.0
2017,139,0 to 17,17,9,5.226666666666667,1.4266666666666663,1.0666666666666669,683706.4099999999,260575.87,18742.6628,17,0.5294117647058824,1.0
2017,139,18 to 29,1,1,3.0,3.0,3.0,11402.1,4782.36,4782.36,0,1.0,0.0
2017,139,30 to 49,8,8,1.2,1.9333333333333331,1.6,69590.11,25830.5,2563.435,1,1.0,0.125
2017,139,50 to 69,5,5,3.3333333333333335,1.5555555555555556,1.4444444444444444,75691.74,29427.81,5872.167777777778,1,1.0,0.2
2017,139,70 or Older,2,2,2.5,2.5,2.5,22676.68,8935.31,4467.655,0,1.0,0.0
2017,140,0 to 17,65,64,1.4751648351648352,1.284360902255639,1.049624060150376,551808.72,273997.65,4069.70984384037,33,0.9846153846153848,0.5076923076923077
2017,140,18 to 29,11,10,2.9125,1.85,1.375,178511.02000000002,81548.65,6449.604375000001,4,0.9090909090909092,0.3636363636363636
2017,140,30 to 49,25,24,3.3733333333333335,2.2755555555555556,1.72,455770.49,175188.85,7465.722,2,0.96,0.08
2017,140,50 to 69,30,28,2.52,1.9083333333333332,1.4283333333333332,331714.33,139169.4,4452.139683333333,1,0.9333333333333332,0.0333333333333333
2017,140,70 or Older,14,14,4.38,2.37,1.97,275023.45999999996,117590.38,8034.1098,0,1.0,0.0
2017,141,0 to 17,44,44,1.4485714285714286,1.4014285714285717,1.0485714285714285,343689.55,165217.4,3958.1498571428574,28,1.0,0.6363636363636364
2017,141,18 to 29,3,2,2.5,1.5,1.5,29173.02,10521.38,3319.62,2,0.6666666666666666,0.6666666666666666
2017,141,30 to 49,8,7,2.5,1.7083333333333337,1.0833333333333333,110746.58000000002,46334.71,4862.947499999999,3,0.875,0.375
2017,141,50 to 69,7,6,3.4666666666666663,2.2,1.3333333333333337,109284.36,46628.17,5766.281999999999,2,0.8571428571428571,0.2857142857142857
2017,141,70 or Older,6,6,2.375,2.25,1.875,57171.28,28138.35,4125.345,0,1.0,0.0
2017,142,0 to 17,337,337,1.532084365727253,1.258439373023586,1.0412655585091213,2917465.2199999997,1434567.79,4253.926958780127,261,1.0,0.7744807121661721
2017,142,18 to 29,44,44,2.2998168498168496,1.6422161172161172,1.1285714285714286,479080.54,192920.0,4718.212566849817,30,1.0,0.6818181818181818
2017,142,30 to 49,75,74,4.025299145299146,2.009059829059829,1.4820940170940171,1149026.11,491234.15,7425.512431623933,34,0.9866666666666668,0.4533333333333333
2017,142,50 to 69,108,106,3.831427831427831,2.083812483812484,1.5537814037814035,1908964.09,807052.91,7889.676973211974,40,0.9814814814814816,0.3703703703703703
2017,142,70 or Older,35,35,4.116666666666666,2.45,2.227777777777778,695475.8099999999,288727.1,7723.365388888889,4,1.0,0.1142857142857142
2017,143,0 to 17,29,27,1.5333333333333332,1.3,1.15,219244.51,109052.84,4089.694166666666,23,0.9310344827586208,0.7931034482758621
2017,143,18 to 29,8,8,2.3333333333333335,2.4166666666666665,2.055555555555556,76418.62,35687.75,4167.0327777777775,1,1.0,0.125
2017,143,30 to 49,11,11,3.8,1.7333333333333334,1.4166666666666667,140759.86,62139.759999999995,5816.618666666666,7,1.0,0.6363636363636364
2017,143,50 to 69,6,6,1.875,1.375,1.125,51394.55,21944.74,3361.49,1,1.0,0.1666666666666666
2017,144,0 to 17,27,23,1.7333333333333332,1.5550000000000002,1.2266666666666666,188261.45,99507.28,4085.303533333333,16,0.8518518518518519,0.5925925925925926
2017,144,18 to 29,13,13,11.514285714285714,1.9,1.2857142857142858,293575.29,147523.86,17682.48857142857,9,1.0,0.6923076923076923
2017,144,30 to 49,22,20,3.0333333333333337,1.78,1.5266666666666668,282463.49,115538.45,4985.042733333334,13,0.9090909090909092,0.5909090909090909
2017,144,50 to 69,16,15,3.53,1.75,1.47,173143.94,87217.43000000001,5832.6943,4,0.9375,0.25
2017,144,70 or Older,10,9,3.1666666666666665,2.3,2.433333333333333,150747.95,65416.719999999994,5517.696333333333,0,0.9,0.0
2017,145,0 to 17,27,24,2.6133333333333333,1.336666666666667,1.08,308572.63,149927.29,5981.0846,13,0.8888888888888888,0.4814814814814814
2017,145,18 to 29,13,13,2.4266666666666667,2.4733333333333336,2.2933333333333334,138877.61,44722.45,4009.774733333333,9,1.0,0.6923076923076923
2017,145,30 to 49,24,22,3.143668831168831,1.700487012987013,1.431818181818182,381730.46,153570.13999999998,5874.136631493507,4,0.9166666666666666,0.1666666666666666
2017,145,50 to 69,24,24,3.9333333333333336,2.2166666666666663,1.6666666666666667,454143.31,190056.07,8548.763666666668,3,1.0,0.125
2017,145,70 or Older,8,7,4.25,2.083333333333333,1.9166666666666663,140400.68,64780.25,6006.1075,0,0.875,0.0
2017,146,0 to 17,233,216,2.1743807578290335,1.4337783461921394,1.112622501588019,2181156.85,1024627.45,4629.510142639819,198,0.927038626609442,0.8497854077253219
2017,146,18 to 29,40,40,1.9843434343434343,1.7638383838383838,1.377171717171717,368594.94,154731.62,4189.340707070706,27,1.0,0.675
2017,146,30 to 49,93,93,2.1151983022950764,1.9571362926201636,1.5974768361865137,944759.54,405425.76,4532.4105745962515,58,1.0,0.6236559139784946
2017,146,50 to 69,115,115,2.8978055555555557,2.078222222222222,1.5026388888888889,1474600.19,632295.45,5387.291441666666,37,1.0,0.3217391304347826
2017,146,70 or Older,30,30,3.343333333333333,2.1083333333333334,1.8266666666666669,389898.98,180657.65,6129.138533333334,3,1.0,0.1
2017,147,0 to 17,25,21,1.7422222222222223,1.4844444444444445,1.0555555555555556,250033.05,114921.6,3920.089688888889,18,0.84,0.72
2017,147,18 to 29,4,4,2.6666666666666665,2.0,1.0,26217.92,12198.04,3289.581666666667,0,1.0,0.0
2017,147,30 to 49,10,10,3.4583333333333335,1.8333333333333333,1.125,73218.68,34006.16,3249.2802083333336,6,1.0,0.6
2017,147,50 to 69,9,9,2.458333333333333,1.75,1.25,75897.59,33643.74,3314.9708333333333,1,1.0,0.1111111111111111
2017,147,70 or Older,8,7,3.0555555555555554,2.3333333333333335,1.888888888888889,65185.05,32176.43,3918.6494444444447,0,0.875,0.0
2017,148,0 to 17,11,6,2.55,1.35,1.2,212973.47,87714.49,7146.999000000001,7,0.5454545454545454,0.6363636363636364
2017,148,18 to 29,4,3,1.1666666666666667,1.8333333333333333,1.8333333333333333,30608.91,32721.31,6137.511666666666,1,0.75,0.25
2017,148,30 to 49,18,15,4.3125,2.1458333333333335,1.75,339935.21,153916.38999999998,8327.993541666667,5,0.8333333333333334,0.2777777777777778
2017,148,50 to 69,16,12,2.75,1.5,1.16,209160.4,91613.95,5095.1352,2,0.75,0.125
2017,148,70 or Older,9,8,3.4,2.5,2.35,133268.09,53180.32,6027.74,0,0.8888888888888888,0.0
2017,149,0 to 17,3,2,1.75,1.25,1.0,32105.72,9590.5,3188.17,1,0.6666666666666666,0.3333333333333333
2017,149,18 to 29,8,6,5.0,2.611111111111111,2.1666666666666665,201326.18,65095.28,8583.107222222223,7,0.75,0.875
2017,149,30 to 49,2,1,2.5,2.0,1.5,38214.11,10545.27,5272.635,0,0.5,0.0
2017,149,50 to 69,4,3,3.25,2.0,1.25,68650.66,25305.97,6326.492499999999,0,0.75,0.0
2017,149,70 or Older,4,3,3.0,2.0,1.6666666666666667,60552.13,20548.05,5589.861666666667,0,0.75,0.0
2018,100,0 to 17,714,0,2.074834506847632,1.5696529857133734,1.1950145989435956,17326100.8,7838047.54,11133.426335418835,463,0.0,0.6484593837535014
2018,100,18 to 29,122,0,2.5108214285714285,1.8215247252747253,1.5613296703296702,3989302.44,1494555.0499999998,10874.205282884615,82,0.0,0.6721311475409836
2018,100,30 to 49,219,0,2.700214163576663,1.9238545647796503,1.4455403006089134,7055380.16,2642152.54,12276.667608952355,106,0.0,0.4840182648401826
2018,100,50 to 69,389,0,3.4480730918391616,2.143798914364974,1.607100475002822,14441072.92,5043964.13,13093.347885936832,176,0.0,0.4524421593830334
2018,100,70 or Older,217,0,4.076273640082301,2.337216256064379,2.1753848454168105,10486177.06,3206544.27,14630.854304001532,4,0.0,0.0184331797235023
2018,101,0 to 17,15,0,1.65,1.3166666666666669,1.0,340069.70999999996,165379.48,9038.945666666668,4,0.0,0.2666666666666666
2018,101,18 to 29,1,0,2.0,1.0,1.0,24949.97,14365.48,14365.48,1,0.0,1.0
2018,101,30 to 49,2,0,1.0,2.0,1.5,56163.82000000001,11653.42,5826.71,1,0.0,0.5
2018,101,50 to 69,3,0,1.0,1.5,1.0,41097.1,16868.35,5233.68,0,0.0,0.0
2018,101,70 or Older,3,0,4.25,2.25,2.0,141668.49,38840.06,13044.325,0,0.0,0.0
2018,103,0 to 17,193,0,2.0560189362294627,1.421092731829574,1.0780261765524923,3221617.86,1785191.3,9669.992082729044,148,0.0,0.7668393782383419
2018,103,18 to 29,48,0,2.648571428571429,1.366111111111111,1.1944444444444444,1204329.01,471699.61,10205.00238809524,29,0.0,0.6041666666666666
2018,103,30 to 49,98,0,2.8172718894009217,1.6605806451612903,1.2979231950844854,2591627.52,706741.05,7986.373729278033,49,0.0,0.5
2018,103,50 to 69,107,0,3.7561267764493578,2.1045116174148433,1.5311098578840514,3470338.9,968344.23,9557.681879641326,41,0.0,0.3831775700934579
2018,103,70 or Older,47,0,4.293333333333334,2.0938095238095236,1.8497619047619047,1835305.9,493887.28,10095.86989047619,3,0.0,0.0638297872340425
2018,104,0 to 17,2005,0,1.9618405239054515,1.5794850985059683,1.1149680730755855,36041976.42,13967299.99,7064.4955949738915,1576,0.0,0.7860349127182045
2018,104,18 to 29,370,0,2.155032974296028,1.7357042569833268,1.3906086032830218,11544874.4,4540041.54,11524.433072790644,260,0.0,0.7027027027027027
2018,104,30 to 49,787,0,2.5305571962106246,1.9059850868077528,1.3697651782079407,18019342.29,6524593.51,8366.73684121861,531,0.0,0.6747141041931385
2018,104,50 to 69,1204,0,3.1698743064079578,2.0559758719405856,1.4837745304471603,35073398.59,12172481.36,10126.66788078861,513,0.0,0.4260797342192691
2018,104,70 or Older,525,0,4.176614945492934,2.159891544684013,2.014612441399996,19145615.31,6318086.87,12259.337238391858,43,0.0,0.0819047619047619
2018,105,0 to 17,157,0,1.9785671191553544,1.330678733031674,1.0330128205128204,5449594.25,1224039.72,8304.204756259427,79,0.0,0.5031847133757962
2018,105,18 to 29,23,0,3.0444444444444443,1.8333333333333337,1.35,902570.28,263918.89,11242.940222222223,14,0.0,0.6086956521739131
2018,105,30 to 49,77,0,4.312896825396825,1.8875396825396824,1.4193650793650794,3222645.87,1028260.8,14861.261717063491,35,0.0,0.4545454545454545
2018,105,50 to 69,106,0,4.839452590420332,2.0385972629521016,1.6580205278592373,5410113.77,1731766.05,17309.1190998045,28,0.0,0.2641509433962264
2018,105,70 or Older,59,0,3.742362900257637,2.2264212980002456,2.0105165010428165,1898280.1,651894.55,11030.230721825545,0,0.0,0.0
2018,106,0 to 17,20,0,2.6547619047619047,1.1166666666666667,1.0,651837.91,122205.08,7465.589976190476,9,0.0,0.45
2018,106,18 to 29,12,0,4.175,2.325,1.625,523151.98,151316.36,12047.240083333334,10,0.0,0.8333333333333334
2018,106,30 to 49,10,0,2.395833333333333,1.8333333333333333,1.3125,220415.0,54680.310000000005,5603.547500000001,3,0.0,0.3
2018,106,50 to 69,22,0,6.475,2.125,1.525,947638.6,272402.75,15162.32875,10,0.0,0.4545454545454545
2018,106,70 or Older,8,0,3.8333333333333335,1.9166666666666663,2.0,234134.34,67586.97,10708.63625,0,0.0,0.0
2018,107,0 to 17,140,0,2.038533724340176,1.3880296048037983,1.0748107806172322,4664032.0600000005,1015853.65,7319.30282142159,90,0.0,0.6428571428571429
2018,107,18 to 29,17,0,3.0833333333333335,1.5,1.2083333333333337,343158.15,146958.96,8078.723749999999,13,0.0,0.7647058823529411
2018,107,30 to 49,67,0,4.439371657754011,1.700534759358289,1.1443181818181818,1883311.55,754351.15,11254.73091644385,40,0.0,0.5970149253731343
2018,107,50 to 69,49,0,5.326587301587301,1.972222222222222,1.378373015873016,1727270.0,616479.74,12588.45932142857,17,0.0,0.3469387755102041
2018,107,70 or Older,21,0,4.1066666666666665,2.2466666666666666,1.6366666666666667,615677.99,221964.23,10166.828,4,0.0,0.1904761904761904
2018,108,0 to 17,21,0,1.9438095238095237,1.6104761904761904,1.05,714032.1,156125.55000000002,6821.000033333333,9,0.0,0.4285714285714285
2018,108,18 to 29,5,0,2.875,1.125,1.125,110996.44,27377.18,5518.90125,2,0.0,0.4
2018,108,30 to 49,12,0,4.3125,2.625,1.875,420614.56,113841.66,9345.081875,8,0.0,0.6666666666666666
2018,108,50 to 69,13,0,5.5,2.25,1.375,487662.81,125373.57,11210.236250000002,4,0.0,0.3076923076923077
2018,108,70 or Older,11,0,4.8,2.3,2.183333333333333,417288.13,115820.52,9522.950833333332,1,0.0,0.0909090909090909
2018,109,0 to 17,203,0,2.391119102103084,1.4695150920780211,1.0362406015037595,6702552.1,1344840.64,6716.836538738151,107,0.0,0.5270935960591133
2018,109,18 to 29,22,0,2.4766666666666666,1.8616666666666668,1.4566666666666666,618834.35,132196.44,6198.49515,13,0.0,0.5909090909090909
2018,109,30 to 49,43,0,3.371428571428571,1.8133333333333332,1.292857142857143,1528092.67,317601.39,7101.164723809523,23,0.0,0.5348837209302325
2018,109,50 to 69,72,0,4.189829721362229,1.948343653250774,1.5628328173374613,3378341.92,680393.5,9195.853391486067,10,0.0,0.1388888888888889
2018,109,70 or Older,50,0,4.895470085470086,2.374700854700855,2.2423076923076923,2907215.32,560646.59,11008.417322222222,1,0.0,0.02
2018,110,0 to 17,75,0,1.994830917874396,1.3882608695652174,1.1343357487922705,2503687.54,627439.97,8489.66007789855,25,0.0,0.3333333333333333
2018,110,18 to 29,7,0,2.1,1.3,1.3,626088.1699999999,101284.39,10847.8885,5,0.0,0.7142857142857143
2018,110,30 to 49,31,0,2.7953968253968258,1.8514285714285712,1.2152380952380952,1287793.81,219944.98,7126.531584126984,16,0.0,0.5161290322580645
2018,110,50 to 69,35,0,2.84,2.068181818181818,1.519090909090909,1518441.77,274025.81,7539.069245454545,12,0.0,0.3428571428571428
2018,110,70 or Older,30,0,3.927619047619048,2.065952380952381,1.8952380952380952,1536678.89,281397.82,9311.885795238097,2,0.0,0.0666666666666666
2018,111,0 to 17,60,0,1.643708791208791,1.4907326007326007,1.131547619047619,1560632.32,603930.12,9381.44508040293,19,0.0,0.3166666666666666
2018,111,18 to 29,7,0,2.5416666666666665,2.0,1.5416666666666667,106012.44,37039.130000000005,4676.542916666667,4,0.0,0.5714285714285714
2018,111,30 to 49,17,0,4.24,2.4971428571428573,1.7857142857142858,577053.8300000001,171207.23,11929.579971428571,6,0.0,0.3529411764705882
2018,111,50 to 69,29,0,4.172142857142857,2.2471428571428573,1.6592857142857145,861190.1900000001,314624.02999999997,10953.312157142858,9,0.0,0.3103448275862069
2018,111,70 or Older,21,0,4.816666666666667,1.9,1.7,657437.63,188042.74,8600.716833333334,0,0.0,0.0
2018,112,0 to 17,1695,0,2.1590282377709595,1.50634743986657,1.1098038517008812,26057374.68,15455172.94,9302.94555713596,1152,0.0,0.679646017699115
2018,112,18 to 29,198,0,2.613560671212845,1.7876463246898031,1.4556488439097133,4928257.08,1777247.79,8971.403314704716,111,0.0,0.5606060606060606
2018,112,30 to 49,414,0,3.3563234258534984,1.9140971149760244,1.405082670481227,11024453.44,4468056.63,10741.159167845515,215,0.0,0.5193236714975845
2018,112,50 to 69,637,0,3.425706604295403,2.0697499565759645,1.5101380124761177,18733915.18,6838666.08,10718.196694694729,248,0.0,0.3893249607535322
2018,112,70 or Older,345,0,4.781340796690434,2.1829626575180354,2.014202221922143,12830918.0,4770094.89,13697.115367903802,30,0.0,0.0869565217391304
2018,113,0 to 17,459,0,1.8783538830736972,1.43126147886055,1.0623054941274757,8482029.79,3681011.92,7853.066678822301,243,0.0,0.5294117647058824
2018,113,18 to 29,57,0,2.734848484848485,1.394155844155844,1.2846320346320348,1493175.92,474746.23,8021.202006493508,22,0.0,0.3859649122807017
2018,113,30 to 49,103,0,2.7654761904761904,1.960714285714286,1.6071428571428572,2887751.58,996297.55,9211.311095238096,47,0.0,0.4563106796116505
2018,113,50 to 69,199,0,3.991819887429643,2.0292808005003127,1.526078799249531,7357551.28,2264310.16,11394.264490869296,68,0.0,0.3417085427135678
2018,113,70 or Older,159,0,5.251886194952993,2.2175439551377205,2.058469899389741,7051865.99,2166365.74,14799.842612343724,19,0.0,0.1194968553459119
